title,company,location,skills,salary
full stack python django react js developer,Fractal.ai,Bengaluru,"python, sql, aws, azure",7.47
recruitment specialist,vadcore Pvt ltd,Pune,"communication, teamwork, problem solving",11.35
business administrator,Falcon Group,Hyderabad,excel,10.33
cdp sous chef,Crapshoot R Adventure Pvt Ltd,Gurgaon,"communication, teamwork, problem solving",7.83
vice president clearing biz ops,MasterCard,Pune,"communication, teamwork, problem solving",8.48
business development representative,Randstad,Noida,excel,8.56
staff software engineer servicenow lead,ServiceNow,Hyderabad,"python, aws, azure",7.66
application developer microsoft collaboration,IBM,Bengaluru,excel,10.1
software engineering java hadoop,"JPMorgan Chase Bank, N.A.",Bengaluru,"python, sql, excel, spark, hadoop",7.73
software engineer 3,PayPal,Chennai,"python, sql, excel",7.94
system business analyst,Honeywell,Bengaluru,excel,7.58
marketing executive corrugated packaging industry,Sam Analytics,Hosur,"digital marketing, seo, social media marketing",11.21
tsi behrampore,RB,Raurkela,excel,9.25
cpq developer,DXC Technology,Bengaluru,"java, python, algorithms, data structures",9.19
senior analyst middle office,BNY Mellon,Chennai,"communication, teamwork, problem solving",9.71
digital acquisition manager lop and epp,Citi,Mumbai,"excel, aws",6.95
marketing internship,Adahiya,Delhi,"digital marketing, seo, social media marketing",9.96
soft services manager,InatechFm global solution pvt lmt.,Hyderabad,"leadership, communication, project management",8.91
php framework developer,Tudip,Pune,"java, python, algorithms, data structures",8.7
tele calling executive,Advit Ventures Private Limited,New Delhi,excel,6.87
web application development application developer,Accenture,Pune,"java, python, algorithms, data structures",11.86
transformation process consulting senior manager,State Street,Bengaluru,"leadership, communication, project management",8.19
marketing manager,ASCENT MEDITECH LTD,Mumbai,excel,7.32
business associate,Ambience.INC,New Delhi,"communication, teamwork, problem solving",6.73
wedding video editor,Jyoti Art Studio,Secunderabad,"communication, teamwork, problem solving",7.82
project manager i,UST Global,Hyderabad,"leadership, communication, project management",7.38
performance engineer s 4 hana procurement,SAP,Bengaluru,"excel, aws, azure",6.31
trainee or experience webmasters,VeravalOnline Pvt.Ltd.,Vadodara,"communication, teamwork, problem solving",11.54
application developer ibm cloud microservices,IBM,Pune,"sql, excel, aws",10.09
implementation engineer,BestDoc Technology Pvt Ltd,Delhi,"communication, teamwork, problem solving",8.27
business banking executive,Skywings Advisors,Rajkot,"communication, teamwork, problem solving",8.6
customer relationship manager crm,Vipul fabrics,Delhi,"leadership, communication, project management",11.13
multiplatform front end development angular application developer,Accenture,Bengaluru,sql,10.43
social media creative manager,Exnovation Infolabs P. Ltd.,Kolkata,"leadership, communication, project management",7.23
software engineering java python,"JPMorgan Chase Bank, N.A.",Bengaluru,"python, sql, tableau, aws, azure",6.3
tele caller executive,Vflyorions technology,Nagpur,"communication, teamwork, problem solving",8.51
software engineering,"JPMorgan Chase Bank, N.A.",Mumbai,"sql, machine learning",5.71
java developer,One Network Enterprises,Pune,sql,9.75
full stack developer,SourceFuse Technologies,Remote,excel,11.49
cluster manager,Shriram Life Insurance Company,Varanasi,"leadership, communication, project management",5.6
technical account representative tam 3,Oracle,Mumbai,"communication, teamwork, problem solving",9.41
cost estimate engineer for electrical panels,Aatithyaa Techno India Private Limited,Coimbatore,"communication, teamwork, problem solving",8.43
software engineer,Shell,Bengaluru,sql,10.36
product analyst,"JPMorgan Chase Bank, N.A.",Hyderabad,excel,8.69
safety officer,EHS Engineering Consultants,Ahmedabad,"communication, teamwork, problem solving",7.48
angular lead,Zycus,Mumbai,excel,8.75
senior business development manager,Theinfinityspace,Bhubaneshwar,"leadership, communication, project management",6.19
accounts executive,MEENATCHI ENTERPRISES LLP,Madurai,"communication, teamwork, problem solving",10.16
channel sales manager fmcg 1 4 years exp ahmedabad,Affable Management Services,Ahmedabad,excel,9.16
seo analyst,Tiger Throne Advertising Agency,Hyderabad,excel,11.7
operations internship,Vindiata Consulting Private Limited,Navi Mumbai,"communication, teamwork, problem solving",10.78
sales executive,balaji info services,Indore,"sales, negotiation, customer relationship",11.43
search engine optimization executive,dBot Digital,Chennai,"communication, teamwork, problem solving",11.04
accounts executive,K11 Education Pvt. Ltd.,Mumbai,excel,8.62
compliance and delivery specialist,AIESYS PVT. LTD.,Ernakulam,excel,11.98
back office executive jobs in delhi,IBLINC Solutions,Delhi,excel,5.81
senior technical analyst,Luxoft,Gurgaon,excel,10.6
associate ii business analysis,UST Global,Bengaluru,"communication, teamwork, problem solving",10.67
senior software engineer,Precisely,Noida,"excel, aws, azure",8.67
application developer microservices,IBM,Gurgaon,"sql, excel",5.67
telecaller,Amaze Classes,Chandigarh,"communication, teamwork, problem solving",8.64
sr software engineer,Caterpillar,Bengaluru,"java, python, algorithms, data structures",8.32
opportunity for staff nurse pune,INDIRA IVF HOSPITAL,Pune,"communication, teamwork, problem solving",5.73
trainee scientific officer,Bombay Forensic,Mumbai,"communication, teamwork, problem solving",6.74
am business management associate,"JPMorgan Chase Bank, N.A.",Mumbai,"tableau, excel",8.5
marketing internship,Groomed,Ahmedabad,"digital marketing, seo, social media marketing",8.45
web designer,Clarigo Infotech,Indore,excel,8.07
user acquisition manager,Win Exchange Group,Mumbai,"leadership, communication, project management",6.19
require exp sales executive for interior design brand in kozhikode,THE CORPORATE,Farook College,"sales, negotiation, customer relationship",10.77
pr and marketing assistant,Shine Projects,Mumbai,"digital marketing, seo, social media marketing",8.06
adobe campaign neolane application developer,Accenture,Bengaluru,"java, python, algorithms, data structures",8.09
executive hr,Kings Cornerstone International College,Chennai,"recruitment, communication, hr management",10.39
social media marketing internship,POSist Technologies Private Limited,Delhi,"digital marketing, seo, social media marketing",11.08
software engineering fullstack,"JPMorgan Chase Bank, N.A.",Mumbai,"sql, excel",6.9
marketing manager for ux design studio,A. Canpex Chemicals Pvt. Ltd,Pune,"digital marketing, seo, social media marketing",8.43
company secretary,TANUJ GARG & ASSOCIATES,Noida,"communication, teamwork, problem solving",9.36
operations internship,Sunyatee International Foundation,Hyderabad,"communication, teamwork, problem solving",11.57
executive secretary to general manager,Chemmanur Gold Palace International Limited,Trichur,"leadership, communication, project management",7.01
adwords specialist,SageNext Infotech LLC,Noida,"communication, teamwork, problem solving",10.49
senior software developer client onboarding,DST Systems,Hyderabad,sql,5.35
software system designer 2 113021,"Advanced Micro Devices, Inc.",Hyderabad,"python, machine learning",11.59
sr admin assistant target india,TARGET,Bengaluru,"communication, teamwork, problem solving",8.01
medical writer remote mbbs md elearning educational content,Medceron,Remote,excel,6.73
need a delivery boy,Delhivery Pvt. Ltd,Varanasi City,"communication, teamwork, problem solving",11.04
regional sales manager,Wolters Kluwer,India,excel,11.01
senior qa engineer automation,Qualys,Pune,"python, sql",6.92
vice president,Citi,Bengaluru,"sql, statistics, aws, data visualization",12.0
sr financial svcs analyst,Honeywell,Bengaluru,"communication, teamwork, problem solving",11.3
graphic designer,Amaze Technology,Zirakpur,"communication, teamwork, problem solving",9.44
b2b associate manager,Femora,Jaipur,"leadership, communication, project management",7.67
metrics lead for powertrain solutions,Bosch Group,Bengaluru,excel,9.18
team leader recruitment,CandyMill Consulting Hiring for Pharmaceutical,Chennai,"communication, teamwork, problem solving",10.52
sr analyst cust portfolios analytics,PayPal,Chennai,"python, sql, tableau, excel, statistics",8.63
guest relations executive,WNY Holidays Pvt Ltd,Noida,excel,11.36
digital marketing manager work from office,Skyach Software Solutions Private Limited,Mohali,"digital marketing, seo, social media marketing",5.62
human resources,SMART Training Resources (I) Pvt Ltd,Chennai,excel,7.66
android developer,Pixel Matrix Solutions,Ahmedabad,excel,5.15
experienced angular developer 1 4 yrs,eVenturers Solutions Pvt. Ltd,Puducherry,"java, python, algorithms, data structures",9.44
executive line planning,TATA SIA Airlines Limited,Delhi,excel,11.29
english teacher 11 12th dwarka rohini,Tree9 Services private limited`,Delhi,excel,5.3
business development executive,Tech Manos,Kota,excel,9.95
manager chennai,TopGear Consultants,Chennai,"leadership, communication, project management",11.27
r d engineer c machining,Dassault Systèmes,Bengaluru,excel,6.71
lead ii software testing,UST Global,Thiruvananthapuram,"communication, teamwork, problem solving",5.34
security man,BAKGIYAM ENGINEERING PVT LTD,Coimbatore,"communication, teamwork, problem solving",9.48
sales executive manager cocoa powder specialist,Xcelent Edu-Tech Solution LLP,Ahmedabad,"sales, negotiation, customer relationship",5.33
sr php developer,Vyrazu Labs Pvt. Ltd.,Kolkata,"java, python, algorithms, data structures",5.18
senior software engineer,Larsen & Toubro Infotech Limited,Hyderabad,"java, python, algorithms, data structures",6.26
social media marketing internship,Hyfen,Pune,"digital marketing, seo, social media marketing",5.59
business development executive,Inception Solutions,Pune,excel,11.85
senior analyst data engineering,Dell Technologies,Hyderabad,"sql, machine learning, excel, aws",11.72
business development sales part time job internship at chandigarh,Know Your Food,Chandigarh,"sales, negotiation, customer relationship",8.25
management trainee sales marketing,Ecoverva Ewaste Recycling Pvt Ltd,Gurgaon,"sales, negotiation, customer relationship",7.09
end user computing systems specialist ii,Zebra Technologies,Pune,excel,11.25
1 ax functional consultant,Synoverge,Ahmedabad,"communication, teamwork, problem solving",10.9
marketing executive,Techniqa IT Solutions,Bengaluru,"digital marketing, seo, social media marketing",6.92
customer support executive,Firstcry,Dehra Dun,"communication, teamwork, problem solving",9.25
social media executive,Id8 Media Solutions Pvt Ltd,Mumbai,excel,9.64
amazon verification work cce bpo call center,GT Silicon private limited,Noida,"communication, teamwork, problem solving",8.22
digital marketing internship,Phailaav,Delhi,"digital marketing, seo, social media marketing",9.24
relationship manager priority clients,Standard Chartered,Chennai,excel,8.55
technical analyst,Jade Global,Pune,"communication, teamwork, problem solving",8.31
digital marketing internship,Expertrons,Mumbai,"digital marketing, seo, social media marketing",9.3
deputy manager bobj admin,Vodafone,Pune,"leadership, communication, project management",10.23
controllers investment accounting japan associate bengaluru,Goldman Sachs,Bengaluru,excel,7.75
remote magento architect w certification,Rekrew,Bengaluru,sql,9.17
eng spprt spec iii,Johnson Controls,Pune,"communication, teamwork, problem solving",8.56
services support rep 2 2,Unisys,Hyderabad,"communication, teamwork, problem solving",9.9
multi asset solutions portfolio management associate,"JPMorgan Chase Bank, N.A.",Mumbai,"python, excel",5.62
kitchen stewarding associate,"Marriott International, Inc",Lucknow,"communication, teamwork, problem solving",8.66
sourcing specialist,Conduent,Bengaluru,"communication, teamwork, problem solving",5.2
laravel developer,webbrains technologies,Vadodara,sql,10.72
digital marketing executive,Unlimited Unnati Private Limited,Ahmedabad,excel,7.41
office associate,Enterprise Software Solutions,Dombivli,excel,9.79
consultant quality engineering,Verizon,Chennai,excel,5.4
warranty incharge,Elite Auto mobile pvt ltd,Bengaluru,"communication, teamwork, problem solving",5.26
software engineer,NatWest Group,Chennai,"java, python, algorithms, data structures",7.76
office administrator,ARIS SOLAR,Vadodara,excel,9.46
